,product_clasters,pr_sku_id
537,18,4a15a652bde1a9a3ac9cb96160ff3a98
538,26,4a414f0b3efd2527d575e0e2f51b61aa
539,10,4a421463135a0f5e506740db32d16b97
540,26,4a8753aa73f12cce3a40ddc856271f3f
541,26,4a9c9ec84fcfcda981820fb9f2b65f1d
542,26,4abefdd227919349cda793e5802ba017
543,26,4ac996872886783dd9d1d055f617000c
544,26,4add29dec9171f9f9f3ba2f91cd0e2cf
545,10,4aef9bef9b3460130ca6cc0da3eba88a
546,5,4b083e10f6cd2f4360c5425d05be6386
547,26,4b25076d2e052e73f99b84259335a290
548,26,4b26803c36dc6690533c77d6ae6f2775
549,26,4b2beeb5f3f07abe6e0b7a61ab7f3dee
550,16,4b347991609c79afe8bcb7e52d90790d
551,26,4b720d804b03d973b2888fdb874c5670
552,28,4ba72d594b35e41cb3e066397eecdfba
553,26,4bc7e92a7abd4335bb728d79fb764adf
554,1,4c3316e14a5be3b42a10e3f7866f7a78
555,26,4c5a660d761dded935349849999740d4
556,0,4c8f26ea6f6790779345b500b2f70e9b
557,26,4cae0c39b837072ea25f1c1545de0018
558,28,4cbdf8b7992ce95ea95bee76db0c7156
559,26,4cc162d633c1b90fbe63aa8b7dd7c3c5
560,1,4ce0eb956648ab3ff6bb0afa3158cc42
561,26,4ced0e904c1a12055f160c369a2f3530
562,1,4d1c96d1e5434ae46286cc59c80fe542
563,26,4d3167019742fa07309b03186d9612be
564,26,4d367cb96e5876bff86667388da395b5
565,26,4d4c9145a0a5352d6f6f6ba50a0c3f4f
566,10,4d64628c00d60c8dfbe02666312118bb
567,26,4d7c16e9dab68eefb3d64f92cb061d99
568,10,4da0197677426a6acf47dab594c960ff
569,26,4dc0a0f3b2b252ef8d25c851a9bf6a52
570,26,4dd4fc2b3418eef401fd486fa84e437d
571,26,4df5c9924abe46cc723ebe2cb9f0c5b8
572,26,4dfc3a04ca3550205f7414469154c2e1
573,26,4e14c63cc1fb7c59d9885b274d3643e3
574,16,4e2b6b1dddc1ece38fbbaddad13c8e11
575,28,4e3d5c9fab3fc51a4857846fea3d2e57
576,3,4e824a65fbd01f1708131bd247842688
577,26,4e8bb847e7668df3eaeafca3a15470cc
578,26,4eb42cea3a5dc6b89f5e608a9d8d9cf0
579,26,4eb9329e7705bc85d1fcb8d7414a769b
580,26,4ed0c71c1dbe4da847171ddf845bc103
581,1,4ee258e6ff13d73c8574dc8d0bffc1e2
582,26,4f0283654c00ea542525ffeca22ecd32
583,26,4f057d9f6589222cbee1123e3608d7b4
584,26,4f3a0977115390e8dd6f2d6d5664e2d1
585,7,4f8b4c73b1712622d6f05c02cda05d49
586,26,4fd83dfba849a83ebb2fc66c64514477
587,16,50246ace502699a00ce8f94e8fc3e37d
588,26,502862e895172c8b1bb580c34a8c3575
589,26,5049d5d69eb850e160e453567456d248
590,26,509f02d9622e4a53673e8bfc6a8110dd
591,28,50a87fe641d22f2f6563948e8d7bb1b2
592,26,50facd9b2f8f883f238423203a7d96eb
593,28,517b5edeb76505d48bb945abce481959
594,26,517f6084444b9173c3eb8ce8b3f2707d
595,26,5180960c44604409fb05b81d65e90ed0
596,26,52101754bebdd5e5107f1332530f905c
597,26,5214b3e85077f7f46dc21a520c8b2029
598,26,5243d57b3a58fd110b786b9521a9af79
599,7,525054066e1d6e94a6ad56078f4b212d
600,1,525526d5b2169462195c44d49fff4a44
601,26,527270d8a7fec567e062692a80e7dd48
602,26,52d71e3351b15fb9e041c820866d16da
603,10,530b5dc58f1ad1eebf282a89c432c006
604,26,531cc55e7edbff352a881c11dd12e88f
605,26,5328393f2b30aa145a4e6c248a9a8026
606,1,535e298d8e5cd1f7963af0028e58a2e5
607,1,53a0025dcb7a9565375706d57f0c8f37
608,26,53e676e11335106d3f5bc0fe04cbd395
609,26,54169e4632c40cbd8d38f1e84a6952e7
610,26,541748288e850fe30b1f42b558221fec
611,1,543f17ebd9d464531d61fcdeaa36678f
612,26,5447104fa21acb781fea3adc6abe65c7
613,26,548d12a0382c9111c08fd60b2fc895ef
614,26,54b6de1b1f40166bfd9c985767f9abef
615,24,54cc81ad9eadc5ccde13e001ddfa3eb1
616,1,54d88bfa24f8506f720d030716c6e016
617,26,550cae80bb52fcc46ff1efa757fca457
618,26,5521c23114a82bc1e0cd1fd7b974b5c3
619,26,554e128a3c63596f7f77c10bf57fd2c2
620,26,5550764edf74a5e49c921bd682220986
621,26,5590a8d3309989521222feaa92f99d50
622,26,55969a1f5fb756fe6c54ef9fc6361551
623,28,559c8bf461e7f622ce1caa97071337f1
624,26,561f78d788946cc2e6bafc42871bd4d5
625,26,566a43003e7a78392b83f043ecfc9871
626,7,566f6537c25d40d0b6adec07323e65e8
627,26,568221292bd68ebdd821521ce60a8110
628,26,56b8b55e94a197b96c5cc07cefbaefaa
629,26,56cde228d596ead140266656b594f430
630,26,56df753f625b8629be183176426e63a4
631,1,57192cc83ef1e707eabef5af7a5d4ae9
632,26,5741d9a2f5398fea6bbe01e2eea4a0c5
633,28,5781a2637b476d781eb3134581b32044
634,26,57c6d171f93f702cd67d73f7f2c49b6b
635,26,57e82787ed765d35b35a286918e7fb71
636,16,57eaf5659b0371dbef7bb6cee4a14e71
637,26,57ecceb558dfcbb60e84d14dc3dd4fc0
638,26,5828829b2a3a3f22228d1ee4856c5573
639,10,5839d00df7c33f98615fd2aaf9c87389
640,1,583a3fa61e242bb7e9eaaefb1774a484
641,1,5840bb9c4abfbabfe1d6456829a1b1f1
642,1,58b0cd8f9647207480f2a86a4b9c860b
643,10,58c6ef4b2db5bbeacec39affc0c2bf28
644,1,58e0a78811e27cfc26e3e427af4ae97d
645,16,58ebafabd92e2e3a80d86b7bb7e88eda
646,10,592ce64f80d8d1051d8ade3b002309e0
647,26,593f3600654da39768862b73b872658c
648,26,5956d7c2d6d5e9f2c46bba942d5c8dd7
649,26,598210eb3b52577b1781201d8f72a68d
650,26,59aa5ee6b6b938a63e017bdfc882b51a
651,26,59e5ffd743187faa08149c74fcdc6865
652,10,5a0896291d246465ff739135888c3a1b
653,28,5a106bc85bf017f97a9afcda66b93f01
654,26,5a31cf095caaebffb341d0c2f100f71e
655,26,5a40404613d060b0c25d2518ff6be92a
656,10,5a81a30b2903e68c89c47293fbfa420f
657,4,5aa2f6e00873f8c90b00cd15d670daa1
658,28,5aa473479d8b5e4179d3ffbd2e5ef8f5
659,26,5aa64b60fcab81850d694abea705898c
660,26,5ac134862fb69b0fe149a886a667ffbd
661,26,5ad4f73ea28ca73f8fe529067b237db1
662,27,5adfc37e8b1a7ab1549daeb6f4918426
663,26,5aeda652a0421ec5536deb0491865f75
664,30,5af7d2c94cb126b9cd5b485c4a0732fc
665,10,5b146d93f822459260216df28e572eca
666,26,5b1ceb661b2190a14e5bd6a6e22a9686
667,3,5b26f85ccb23039364226f66f0366c66
668,26,5b7c0351928030930494cae9701ae491
669,26,5b870a4f77ac5f002dc67275107daff8
670,28,5bb5f58ee78376e1d1806dd5cc25cfe1
671,28,5bc0e44accee3ad26b2a39c3b2bf91fc
672,26,5bc96a1714af997dfc31f078583f2942
673,10,5bd63b0366ee719bfd40b21a72ae4658
674,26,5bd85a3481d63830d99d7dbc21e68dc6
675,26,5bf8b4abfee1894ab333ceb3a213d08a
676,1,5c2c53a02b645e1c20052c8946d19fc4
677,1,5c4b8853d5d7f6aab3c6ee8848b3a850
678,26,5c70177d1170a79b9ff82d4459027c44
679,26,5c98c9168548f4395e554a8d16b3d1da
680,7,5ca106c323e777ec8b42dbbab099932c
681,26,5cbf0b5a4529a8701980cae6e1fce77d
682,26,5cd5a617cfce2e2df8f189f4fa6582df
683,26,5cea0a292df4ed05427c2e6bb90993f1
684,26,5cfc0c52945868d74b83e670535f1fae
685,10,5d353aeb36305286381f101ca70c861e
686,26,5d43d07a3e984bf50ff672395d1bd794
687,0,5d560ea997068115892d2f0bd7cf91c3
688,26,5d74988b459f07525ce88fab4b0c5edf
689,26,5d79ce0a44685f0e17d2dca8e0dda39c
690,26,5da9cd143f0e646d2f78366038f4a59e
691,26,5db914ae933ab65d71987c0434ebf930
692,26,5df040a7cf5afe50ccf9507c18cc817a
693,26,5e2d3a13d29cdd6b49cd1ca965075439
694,26,5e3a175b6a1b2d1642ebddfe2fd52007
695,26,5e3a80d6175a0e619ad882fef72412d9
696,10,5e513d8830b4e93051b81843e48098c5
697,26,5e664d6988c6d6827cbaaafb0bc7f103
698,1,5ec76abb13b401b6eb46b1e0f8c8e8e9
699,26,5ed870e0832e44627d9b3958c2799d7d
700,26,5efa0d8bf1f8f78a382a21e1bbdce77c
701,26,5f1e3923c0fc5a99843fa0f1b912ba68
702,1,5f2c6c83d8629cb955c1b1ad53a2aecd
703,26,5f386344575fabaaaaea85a0d7d4b8d2
704,1,5f3f3cdc16a1ad23f24383979e45ced0
705,1,5f420eb30e2c5353be58952c969965fd
706,26,5f561d186c6fa2b8b4cb433eb926d2f1
707,26,5f5a11225159cab6f6f78d54509455ff
708,26,5f5c2411d478a7abf91177e8655899ae
709,26,5f84b2be2f0dd4d2b00b4e0a1d3847e2
710,28,5f86639bbaacbed711e89635b602cc75
711,26,5f91b33b255c525fc9cec95a8525e566
712,26,5f96320c454aed712e4545adacdba754
713,17,5fb6bfa7b7d9a415d5f95d3951e2a35d
714,26,5fcac87918c626bc3d53feeabec5a71c
715,26,5fe37f4172dba10ee53aa18629ad31b3
716,7,603c32f40317b3179730bb4d8a032f84
717,26,6058d6b7d1f04803d15d1896d3256c92
718,26,607303f8278353d6d8a8d6818b582488
719,26,60e128f7c6d6e7a74fce4fd241b96ac1
720,10,611f825b294117975c8d5c112cfb44ad
721,26,6129aab35aa6ad445191910f1d4c4aef
722,6,6157d6990d9a15027be2e356cccdc84d
723,26,6162285c9ac163d36b53d5831e43bca8
724,1,6171c7abaa5babe504dcea7e636fa32d
725,26,617e6a7150e59038a24535a65c5c377d
726,26,61952271208eea3eeaa506cde274a0ce
727,28,619a700c32a1b9c2ced74937d3d273ce
728,1,619aff88a724a74d7cc2d8c34830ea78
729,26,61ede1b712ff37c91101eed14b7a6c4f
730,26,61fb649aa593cc342d4e8943288041f7
731,26,621f0bb4f9418ac975e1debb7f6e5f95
732,26,6223defdcedda30e24c1f24804628557
733,26,623a5cc96a051e2845b4cd119d9e01ba
734,26,626b89e020f513c182e8baf4c186b3f1
735,1,628eca5623bd3a22d6ac99aa8ca78336
736,26,628f16b29939d1b060af49f66ae0f7f8
737,26,62bfcaefc6a2322f6ab28b2967c0b0ce
738,21,62d4af457ba2540ce0898a211c0cd17a
739,10,62eac394c4cea739c250bfdfed419269
740,26,62f73fd79abe686be8dac67879f59165
741,26,63038a39197d762fab2252ec4e861640
742,26,632d19c12f7837dc216f759430694f11
743,26,633c0a462d25771706313ea87351ca6c
744,26,634781c60ee669e92f10c95f55c37b0e
745,26,636991327ed15b3d7efe0a598911396b
746,26,6387e3f10b48ab62f1323b0b741536b7
747,26,639552261219964ec0047c9799a10984
748,6,639a51b38828b98d1f41256fb07bbc39
749,1,63ab6f2b82bb83ab0c72e73f30c17703
750,6,63b837c9a3fd362191761401ed418679
751,1,63fd103c3678af110f183d7d499d0081
752,26,6401e2c4028cfda6f61e026f4440bca1
753,13,641e167f974d1dd076c0886d17271975
754,26,64354498fd5d1acf254cdbc8f4a0e651
755,10,6464ba75236f5928023d75e46ea8a328
756,26,646cdf00db4df62cd80200bdb7aaa6ed
757,26,647b66c444269e55273214dd76eed545
758,26,64838783ba0b27d01d5b04748df3e471
759,26,648a6870bec54b272389fb78f58084cd
760,26,64ceaf6b6613c07dc7858c11dc0d29b1
761,26,6515c664cc1b858a7357accc7833a451
762,26,65164345d1380f59fa68695320e7dfb0
763,26,6529fde8656878bc15c87757edcaeb60
764,26,6553cc23715a559ee61a708a0e4c2b64
765,1,6565d9fdec62ee17555c69675585c673
766,1,657143495af47587150470a911c87888
767,26,65904bcd52a06cd64e57fc80b4b042d0
768,26,65a5ab46aec39f1ec4975458db71d78d
769,28,65b549322da3ee58ae90de15c61b62ae
770,7,65ebd984baa08be2dcd09ff15c254fdb
771,26,661f94d2119410f42182d58be5e312f9
772,28,6629d8e0d18c0b83c15006570566598f
773,26,66353cd904fa44416d5380211d5a4459
774,26,664757182a5d6c17c694be66918fac74
775,1,66613d07f26ee86c04e0cc3f47141edc
776,26,666ef66a5814e1963ffbd6bb1122b836
777,10,66a5198a8d1afbef4821b8cebf7f794d
778,1,66d3c4f3279fb7a0560ccfbfec6a7a1d
779,26,672981bfc413b6063b1dcbb8c1a39e61
780,1,67731b6c536b98e9886698772595a486
781,31,67797f1f0f02ec5ccd5e3abd2d4e5b81
782,1,6788a2db1251995b966bd3ae44562bf5
783,26,67983aac7179919c5337af6fc659362e
784,16,67dcedaa1090d67cef7afe3fb36945b0
785,28,6811c89c74a156baa50dcefedb2cc963
786,28,68499aae61b2a91ad55f277e61604363
787,1,684fa3de91be141a2bc896fa5870aed7
788,26,68942755c43ef58def148b0bd0ea27ba
789,1,68f441429e73dbd33b81f95da31576e9
790,28,68fe6e93944b69dea947fcf9a7ac2f97
791,26,6906f8e64f30c41425b966482fa652d5
792,26,690895304a632f93008eb3808696f88b
793,26,69171c807a99f3659dad016d444ff43b
794,28,695078b902484f8edb56d01c0b906c8c
795,26,69819243433b4901503b17d9f933e4bd
796,10,699dc7822b719137e8124b728ab45fa3
797,26,69f988efd5a6b3daf595d390fef19bf8
798,26,6a1b223304456bd581de3a1575d1d2df
799,1,6a1b4d78c635b20abadd968877e364b5
800,26,6a20163f0584cd855579c21da7999d01
801,10,6a227fa82bc62d902f35bf4152632936
802,26,6acd770d2042d736881ec41af8740cc2
803,27,6b1344097385a42484abd4746371e416
804,16,6b42fc2011e87c7b873b2bba3bf27a36
805,26,6b68ea3fb37aa6a1d7c5a3a4f80cc59f
806,1,6b92bb57e60251afda09692e18539d6a
807,26,6b99a3e15f9bd22300be94439d98e9a5
808,1,6b9c5b757480af5e34f1fb6bb12ead6e
809,26,6be39bc0f56a584c34705393e6fde8d9
810,1,6bebdb943dc661b7af1e9469a8caeb3f
811,26,6cc08960e9f223d9dfaf08856a268445
812,26,6cc711fede664b46dfc20937bbd841aa
813,1,6ccd621ec0c40be39d7ab5ee6d05be20
814,16,6ce20ee0cd25f2265f9c839747f3f60a
815,26,6d1a1e2db33f7dee674e54db15948df8
816,1,6d2dbe3063ddebc10840137515f6b06f
817,26,6d5057b3813129c1d99c8a903b6c89c2
818,1,6d63950eefb7398e367cb03a3539dd49
819,1,6d6ca571e2a7d2ec70bd9c09aac38f92
820,27,6d8bf88f6daf3b37de081afcf75ec6cf
821,26,6d98d35b1f518526b889b9abd280ae51
822,26,6dbaf5cb557782d10643a8ee59f37bf8
823,0,6dc2d6abe22eaa15ea066134c983f2ac
824,26,6dec088c63a03ec4e46bb233db1dbc13
825,26,6e2d2a7991b9a7beb5e875761a63e551
826,26,6e3f1379dd75136ceb8988451a2f2879
827,22,6e456038d557302367b91b7e0ab71e24
828,1,6e4d3a4cef5a05ff07ab803207bcee24
829,7,6e5d274636cdf86dabee3f8658794d54
830,26,6e679e2463117e1b62cd7866bd920f94
831,28,6e822618c30449cfabec9b22a7de1425
832,1,6eb4a5048e9eca0796db5167fc641b17
833,10,6eec765ffa292bcccdc000289cefe64c
834,10,6ef8d0eb99348b6be4cf97f499d5e6c0
835,1,6f14138e00dfafe64dd7d51ac3d0d792
836,26,6f24854623f36c259071538704f162c1
837,26,6f55fcf90887e86ccc8de8c098fefe0e
838,26,6f592189e8b60b2dcdaffaa5c5724915
839,1,6f82ecc2d5b384d471364b7f8564adcf
840,26,6f83a5557686f8b5e0094aa024e7e579
841,28,6f95fb5868092aeebc6331ac1bdee85d
842,26,6fdca46854dab1dbfbc6300a17b23b3d
843,1,6fe34513bd68faaa3c320af98460dacb
844,26,7000b6d0d0ba91f81a7562a22bcc4f5c
845,16,70080bba1f176e070456abff52203013
846,1,7067b185ed3d5fab1b123508d5108bed
847,7,706b9e39dd3ca40669b5f5c74bfebeb8
848,26,709f8a55a72bc8d897c8a212e70445ed
849,26,70bce197d66d309f2a8e43b7fb4564df
850,26,70e9ff039d7a4dc0d42e306263ae4a68
851,26,70ebdfbf5b83f2760f0f9667eb63b576
852,26,70f17a2033a7d200238a528e3ac9ec75
853,10,70f6f2543cdaf69fb2f89317e23a0929
854,26,711a1dcfd5b73a780173613120828ac0
855,26,71266fdc652ba668c7eb6786cb86ee83
856,26,7128cf9d33d69182b697c9607a5a2902
857,1,712fef8529234126a89d84ddd12d7fad
858,26,71534d95ac77bf11a3ae7345f110e4da
859,26,71548e4c1872755e6873416c2f49afe4
860,1,7183fb5effa999b04d9a7576a70af968
861,26,71a726bc3edeac94d7dbb4ce15cf4b57
862,26,71a88bb0147e0d983ee3327756c99e19
863,4,71c9661741caf40a92a32d1cc8206c04
864,26,71e28e5b57fc8417ba7666c4faf446f6
865,16,71fe24c214f9fe26ad0f2b02f03e3878
866,26,720ef4de9568a0130125b771418430bb
867,26,72159167512ce80b60bdb4d5e32a4161
868,26,722348e372e4e159e5be48d27e15c451
869,1,72740338e91de3ccc276b9bc7681bd0d
870,26,7282fd5de513787983bab59d5e9ce03a
871,26,729cf33930f9dd13798a07f64cbd77e1
872,26,737633fdf1d55a8dfc4cf1309502c7b4
873,26,738e6050558b899af3b9ab0cad5f81f3
874,26,73a32464b3cb3ac9b59c7eb5b4356730
875,26,73c66ed635c83ba1316b28524a31b12f
876,26,73c79d6538f958ed5e7f6c60f8c99c88
877,1,744ff29935b2c8d2d15406adb481efc1
878,16,7454973f4428e8a3426bb3c01e007104
879,26,745af02fc06123ba147b1392b914f8b0
880,0,74a5d20962421bf66e6a7ce6d884fbf5
881,1,74c606bffdaf24b13b0f152228f45ea8
882,26,74e73f1776efe94a5c6278e99d53fa28
883,1,750d6fffa8c1dbcbd1eb0efc7d325cee
884,26,751f30e0cee9120148b411a1df1d6d8c
885,26,7573524fe31ce7272681364786e1e788
886,1,75b7de01404277d521ab03ac2f7d7e8a
887,1,75be870cd9c96839f3dca0aea665adf0
888,26,75d2089cf62ddb4c14cf3f09559c06e8
889,26,760d9f10629c727bd3f97add457eece1
890,1,762f7d0c6ff98df3ab4beff570d77eb7
891,26,763fbb14d1e1f90b977c2f2fc6dd7541
892,26,766b6b4af885baeda68bf22805ffb5b2
893,10,766dca1027b908c589daada91bf931d1
894,26,76df7b096cda6b9ca99db83dc12a5050
895,1,7708533936cc9e00273ae5700d3bc8d5
896,28,770be3f109c6001e7926a38b0837dfa8
897,26,770e445ec8fda752b7eb51ffda2c740f
898,1,771d9ed245872c553b1472e9f43e1860
899,10,775d43db5ba7c26ace5162e82aed780f
900,7,777d21d980f82aa8b4f26f4a4d3dda1d
901,26,77ff64408533adf4e6d91f98ee4ee882
902,26,785a28be2cc5ae5d98000016f6711112
903,26,7872060eee199a83af109a6018e78240
904,26,78b1d4b090ecb5891e8379f7a78d8532
905,26,78c0871b41555cdb2d752fd426102ab5
906,1,79122a5063b8a1261b8b1f03509ef957
907,28,79133af0afb33701bf07602f585760f6
908,1,793d8e745d2b346c4ddc27a534083243
909,26,799b0ccebb8cf55f862a4b362da40886
910,10,79a7b3ad0fea538681d6adcb3b46024d
911,26,79cf278299eca1b29a1c4e2f8fb331ba
912,26,79f00facc8cfccd2487a5c2d33e250e3
913,26,7a1a352b0ae3f85d87b380ea21dc5e81
914,26,7a2b9a6b6c1965a0b7ebbb65e3915fa8
915,26,7a3587add26a93dccdd213860213eef1
916,26,7a54fda52d31c3ef411693cb041c01f0
917,7,7a5ebc8af2689363da125308abe00d7f
918,26,7aa53703720b00e1aee8666cba092ae5
919,26,7ab087cfcc1dfdf881aa1805f6aaf940
920,1,7ac0830655ccc55d28d0293706b72e8f
921,26,7aebf7529507a9cb9818ea9a9a68248b
922,26,7b6ba6ad2c09b8b003c63012d476359e
923,26,7b6dd5119027f123a0108d1148be1606
924,26,7b8db19f397ac83b21e6d918e66e5139
925,26,7ba4a825a1cbe5e122d6b5ee206b4a85
926,26,7c1412be2ae87da1ef0e457b4d8689fe
927,26,7c1f3f289a7ac58896a1b6290f88b52e
928,26,7c2477868f25cf87892fff6d99ae2c72
929,26,7c29297f4683f2044ef345a4e8830eda
930,26,7c37af5c436f32be7ac2b5acb1effb46
931,26,7c629216663d0270a72b29bada465c01
932,26,7cda9f71125dade355b42c30afe11abf
933,26,7cf1c8a09521335911dc0314e1385239
934,26,7cff1d61d59fed386e9c505b42406253
935,26,7d33b818f2c17b12d6097904a4ae7eee
936,1,7d3f2fed7faf3501554970cd3c0d724e
937,10,7d554270ae2c8298289d5cf633cad1ae
938,26,7d5b06d1b8492fa7ede3168e2dac8758
939,26,7d74965bb16afc88cf5f69de6b6f1a38
940,10,7d945116ed12c2807d081df6f666ba37
941,26,7dc365c5b73061d2988ba47a50792300
942,28,7dd38bbf2b01bddc0a5bec20a4263c16
943,26,7e216818608a4f9044e2afd1279b2e38
944,26,7e4631ef11be29330a5f42e48ff12213
945,26,7e9c1924405fe6e60600644b9089c9a4
946,26,7eaff2340e56b0c7e7951268cded07fb
947,26,7eb9ae3f5ef06ed165b1966135faf1c7
948,26,7ec6da09fd0a138bae10c6a38269cfc0
949,10,7f1d0baf6453ac77503dfa6000102c41
950,1,7f33b30d0e1fe6fcc2a84ed8e1bac73a
951,1,7f9e3c612ebdc940098b1ab2d8290dab
952,26,7faceb1045d5308ed845cc0cde9c7843
953,26,7fd3438c1c7336b2549c077d2e71bf85
954,26,7fee48df70e94ce4354889b9889cbc02
955,26,8014853e6d2298932e875eedff854ef1
956,1,8014fe5a616ca4e0b4e334122a404adb
957,1,8077e6cd4cf2ab3abac4b6c80a5ba7e1
958,26,807df53fba347897e5fae5e9b4484cd5
959,26,808327c1f79b5d87e44138c27a3ae539
960,26,808a8220f3377e449fd5a7661e7cd4ce
961,26,809d20badccdf0faeea711d446760492
962,26,809fcbcf0a0b939fe7a9bdd34d910e10
963,26,8146f98d564daf7f6cc87d9edcb92705
964,26,81631e33e41ef32377b807b5440386e7
965,26,8166b9f09ab2d3401b0d221b272cf882
966,26,8168fd6d6b2701c58a85fed783b8739d
967,26,816ba6c6c4567b12f66956c70d2be48b
968,26,81e8fcb1a277120cacd831a036cd09af
969,1,81fa6f7d44af9ab3fbc527644ae84a2e
970,26,8234f64ae86cf8c923d1c814b0ccf49b
971,1,82420936dd94713451b9d4c8404df1e5
972,16,82704fa1c2dbdb928bf4eed0667260dd
973,1,8272af043acf2ff857d2e94d8260f525
974,26,82a922110db042a84c53fbef146cdf4a
975,26,82b50c3e9245e746a7f4fcac145abc35
976,26,82df3f0d73be1f137b85e3c671970bf3
977,26,8326c21cd18c0ae2fa04b779a6feca8c
978,26,832e08ededf8dbafb8f212fbc7e53b7e
979,26,83482cf7a1d51896992fbae89207f381
980,1,8353aa07fab6dbeb7962e7a9ba2c3e53
981,26,836c784d553282c664d502c5c259d767
982,1,83913200ee37a50f3922fabbc9826991
983,1,83bb653868d9b29de5a94df94fe34a9d
984,1,83d2d20b35de3ee2daf0a71120f31cd4
985,26,8440fb4614c6f26935266231d2806cc2
986,26,84533f6ec378865e027a08e54bd9a3bb
987,26,8459aacbe6c369150be053190566bed0
988,26,84abf7668f6b7d19953dba95d5e6bf43
989,26,84dc2edc1109ef72fdb4c5be9d9a81eb
990,26,84eb971ebd0331ec992c7e235aa76e62
991,26,8520b295ef7672eadffdf9d88d8b9a18
992,26,8530dce8d574ee1df18069b182506882
993,10,855a3b95cb49bead247abb5f9c7a7733
994,26,856714d4d90056ded81ba77c997c6373
995,1,85ad8a61a364c0f800076d97e2cbad5b
996,26,85c585a52e6de65977d019ba3668482f
997,26,85eb535e241adf2b7318bd210390e3bf
998,16,861f516882af16ff45234407eda09606
999,26,862a0f53be5bc70d8ae3e493c19d47ec
1000,26,86834931b537407cac2c8912f771511c
1001,1,86966647f6dc2ba48d470310b1191175
1002,1,86987c27e819267ea616d99f7b1f5dfe
1003,26,86b85974dc54b9d430f2fa390e4f52da
1004,1,874700bca58cd6085c771ce98b1bed88
1005,1,876b80bf7b93d685798c6168d349dc89
1006,1,877996cf018bb84247377fc00ac9ec5d
1007,28,8793f1f964fe20cf3aec0dd857678c90
1008,1,8797db416a200261ccb12dc313767e3b
1009,26,879f64e131ca2c51cecab2fa1f5b2bc8
1010,26,87a2344ce6876ea5b2e795e7c6572449
1011,26,88079c671d18bc86a0c39fe6553afabe
1012,28,8820053ebb6d434015dc4141b232bb77
1013,26,8878e97692da06941dedcf44c1f50668
1014,26,8889a874ab21eb8fceaa11e7be87fc10
1015,26,889d968e5ef1f225fa540075e21f5426
1016,26,88a5b9c2dbe7565b25cb978ebf21ec1b
1017,26,88b1ceac3e51ac499015483fd437394d
1018,28,88cfc74af34cd4162be8bc9bb6950c89
1019,26,88d7313785c97631bf3df61e70636491
1020,26,88feeeb024d3f69da7322d76b7b53744
1021,26,8904d51e2a6346bdf1661ba20cdccb9b
1022,10,8907813626e3a8936c6850398c4cf715
1023,28,891517ed336bc63566261723d2a45118
1024,1,89250c0d296660c427ed0d1d5059e8b7
1025,1,892716547de60307a285ee13050680d6
1026,26,8988b9e438bce7e59e1a2ff739064647
1027,26,8991653dcb22df73878bfe258e1f301d
1028,26,8999439bd29901b04cb1c911a5fe85b9
1029,26,89ab02ac03b336e51ec9f04122d620ce
1030,26,89c6057b6086a59a5658de5d227a91a2
1031,26,8a041f2bce33ab829d0dd01f4677bc0c
1032,28,8a1989b9fe49cb45e85c099107fbe1a6
1033,26,8a43457f8698f61e12cc5b91de2eec97
1034,1,8a7bc848b2791b8fd603c719e54f9087
1035,26,8a83012840a59f8e2edf61d9f7a38982
1036,26,8a878d81fc03cb17da03de99b499a8a5
1037,26,8a8be3bc3322a2c4a0f3a8844bdff34a
1038,26,8ab6b63d3232fb07430ab60f59d81046
1039,26,8ac46f5d9e683830b8193f3d60617ed0
1040,26,8ac6c2f22c5d70f12db07117005b3f84
1041,10,8aca0168eaea24aaf0f17558643dd22b
1042,26,8add2328cbe3ab5f96520bca0958c56c
1043,26,8b13f389b68199383778207cb64719a7
1044,26,8b1d869704614f55daae7cdab429d09d
1045,26,8b30f6026babac476330fdcdd596075a
1046,26,8b52112b6a55787974ef827f15129efe
1047,26,8b5665bda2d2a46ee3d2bef26789f7a0
1048,10,8b579a572c0623c19b828110915b3959
1049,26,8b5beb776da3223faf1f066d5772dc2b
1050,7,8b6d47ed609b1f6651a79cb6210b63f8
1051,10,8b7c852dd7f45d0cb225aa7db1cd0f05
1052,26,8b7dbdd0104cec54684b49d4f67c4b7e
1053,1,8ba3350be2f4761427a827fdc09cb86e
1054,26,8baeffd6d41bf42bce9ae4efea0e6ae2
1055,1,8bb88fc297188331e5252b5d43747043
1056,26,8bcc974eb3c874b9afe87a561e640833
1057,0,8bdb4e9ff3f65cf8b9beadfff6fa28fa
1058,7,8c5c2ef314a18fc5fecbaf99db704564
1059,26,8c64582b87376480905675df5e0bfcf9
1060,26,8c94f94fc55436b69c5be2347d84547e
1061,32,8cad09283d1d6c5fb08daec8a576a72d
1062,16,8cc3c766285e320aef48183a4bbe22d1
1063,26,8d0461430f5ad979bdc40af4139ad30c
1064,26,8d049a414f56e84b71f8ecb45aa9e04d
1065,1,8d1f2ec17c9f96e7a9c5ed7930085dcc
1066,26,8d3b78d62523e16a1c95a545651db6bf
1067,26,8d4e704044c6e81bf7078aa544650445
1068,26,8d4f2b0e19070e3853b00c3df2d4d1b4
1069,26,8d588e433580a3c5d56e4d28fd643d20
1070,26,8d7f926b40b66560c7bd9efdd5f272f9
1071,26,8da2c83798b0e4699306995580b35f0a
1072,26,8dbdbf0cedc89e9a82967a7d983c11ca
1073,26,8dbf922d6a707749d7ac162c93ab9608
